timestamp_at_cps,detector_time,lon,lat,altitude_gps,fix_type,altitude_amsl,altitude_relative,altitude_local,altitude_terrain,altitude_monotonic,distance_internal,altitude_lidar,integration_time_msec,gamma_counts,gamma_cps,gamma_cps_error,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,groundspeed,wind_horiz,spectrum_slice_number,id_score_cs137,id_score_ba133,id_score_co60,id_score_co57,id_score_am241,doserate_value[uSv/h],doserate_ground_value[uSv/h],doserate_ground_error[uSv/h]
1715765374,948032000,16.513459,47.9757416,188.369,3,189.6772919,-0.001670361,2.390944719,2.190944672,177.4925385,0.15,0,0,0,-1,-1,-0.008556166,-0.000657664,0.938861728,0.006190563,-0.010540877,-0.003160478,0.01,0,0,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765374,948232000,16.513459,47.9757416,188.374,3,189.6774292,-0.001526117,2.391088963,2.191088915,177.0776825,0.15,0,200,35,175,29.58039892,-0.008487214,-0.000241181,0.938946426,0.005695542,0.01070776,-0.004221032,0.01,0.999796911,0,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765374,948432000,16.513459,47.9757417,188.374,3,189.6783142,-0.000647068,2.391968012,2.191967964,176.9561462,0.15,0,200,36,180,30,-0.008593081,-0.000465154,0.938787818,0.002533845,0.004220496,-0.004948617,0,0.999796911,0,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765374,948632000,16.513459,47.9757417,188.377,3,189.6780701,-0.000896931,2.391718149,2.191718102,176.2136383,0.15,0,200,45,225,33.54101966,-0.008706154,-0.000550618,0.938863337,0.001647826,0.001968171,-0.000732888,0,0.999796911,0,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765375,948832000,16.513459,47.9757417,188.377,3,189.6780701,-0.000896931,2.391718149,2.191718102,176.2136383,0.15,0,200,43,215,32.78719262,-0.008611298,-0.000322876,0.938830256,0.006889097,0.016018927,0.000997992,0.01,0.999796911,0,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765375,949032000,16.513459,47.9757417,188.377,3,189.6797333,0.000778675,2.393393755,2.192284822,176.0075531,0.15,0,200,31,155,27.83882181,-0.008573138,-0.001183629,0.938638628,0.003173433,-0.032216661,-0.00868719,0.01,0.999796911,0,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765375,949232000,16.513459,47.9757417,188.378,3,189.6812592,0.002300501,2.394915581,2.192284822,175.880722,0.15,0,200,36,180,30,-0.00801352,-7.73E-05,0.938547552,-0.005583397,0.012707137,-0.006607438,0.01,0.987498726,0,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765376,949746000,16.513459,47.9757417,188.382,3,189.6799774,0.00101757,2.39363265,2.191028357,175.0827332,0.15,0.119999997,514,107,208.1712062,20.1246701,0.004179026,0.00770215,0.939639568,0.055504031,0.0387755,0.00947162,0.05,0.987498726,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765376,949832000,16.513459,47.9757417,188.382,3,189.6799774,0.00101757,2.39363265,2.191028357,175.0827332,0.15,0.119999997,86,17,197.6744186,47.94308867,0.006095884,0.009275437,0.939820349,0.009262252,-0.006986727,0.005106527,0.05,0.987498726,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765376,950032000,16.5134591,47.9757417,188.396,3,189.687149,0.008181095,2.400796175,2.180239201,174.4432831,0.15,0.119999997,200,40,200,31.6227766,0.002004643,0.010594476,0.940896571,-0.050658267,-0.012682779,0.002810702,0.05,0.987498726,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765376,950232000,16.513459,47.9757415,188.421,3,189.687149,0.008181095,2.400796175,2.180239201,174.4432831,0.15,0.119999997,200,43,215,32.78719262,-0.014028729,0.004316938,0.942695618,-0.082453631,-0.021857016,0.011676619,0.13,0.975071336,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765376,950432000,16.5134591,47.9757413,188.481,3,189.7429047,0.063937187,2.456552267,2.180239201,175.1091614,0.16,0.119999997,200,26,130,25.49509757,-0.0317818,-0.001910317,0.94426322,-0.035782959,-0.022536118,0.002514736,0.12,0.975071336,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765376,950632000,16.513459,47.9757411,188.56,3,189.8137817,0.134820223,2.527435303,2.180239201,175.7697449,0.18,0.119999997,200,40,200,31.6227766,-0.034307834,-0.010295535,0.943803489,-0.004457676,-0.034457006,0.000156794,0.1,0.975071336,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765377,950832000,16.5134589,47.975741,188.67,3,189.9066772,0.227715254,2.620330334,2.180239201,179.0858459,0.28,0.119999997,200,42,210,32.40370349,-0.038395397,-0.019275898,0.942981899,0.008036487,-0.09265577,-0.005061857,0.11,0.975071336,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765377,951032000,16.5134587,47.975741,188.793,3,190.0930786,0.414115429,2.806730509,2.180239201,179.1598358,0.28,0.119999997,200,48,240,34.64101615,-0.027389532,-0.026533961,0.939962983,0.051600602,0.015987843,-0.016249759,0.05,0.975071336,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765377,951232000,16.5134586,47.975741,188.952,3,190.0930786,0.414115429,2.806730509,2.180239201,179.1598358,0.51,0.119999997,200,34,170,29.15475947,-0.009464285,-0.023469282,0.937157452,0.089883454,0.046660881,-0.02174199,0.07,0.979036233,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765377,951432000,16.5134585,47.9757412,189.134,3,190.3199005,0.640933037,3.033548117,2.180239201,180.0872803,0.66,0.119999997,200,40,200,31.6227766,0.008395568,-0.014387821,0.934033155,0.074196078,0.053649314,-0.027451511,0.06,0.979036233,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765377,951632000,16.5134585,47.9757413,189.323,3,190.4972687,0.818304777,3.210919857,2.290129185,180.2220459,0.8,0.119999997,200,43,215,32.78719262,0.010589472,-0.00584986,0.931262851,-0.014320212,0.054443128,-0.012680484,0.09,0.979036233,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765378,951832000,16.5134586,47.9757414,189.54,3,190.8197937,1.140835762,3.533450842,2.319223881,180.4730682,1.05,0.119999997,200,51,255,35.70714214,0.009141702,0.00130318,0.927844763,-0.005539677,0.009603032,-0.010381024,0.05,0.979036233,1,0.035965656,0,0.009457298,0.052077647,0.12801152,0.030264154,5.54E-08,0.000408839
1715765378,952255000,16.5134592,47.9757413,190.184,3,191.4402618,1.761297464,4.153912544,2.358241558,181.3080444,1.62,1.379999995,423,100,236.4066194,23.64066194,-0.025571886,0.009920916,0.927723408,-0.05356992,0.05697763,0.001266425,0.14,0.976111472,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765378,952432000,16.5134593,47.9757412,190.323,3,191.4402618,1.761297464,4.153912544,2.358241558,181.3080444,1.62,1.379999995,177,41,231.6384181,36.17584315,-0.029952468,0.011069297,0.927720428,-0.048722696,0.001800429,0.001738674,0.09,0.976111472,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765378,952632000,16.5134595,47.9757412,190.585,3,191.8366699,2.157711744,4.550326824,2.370880842,181.6964569,2.02,1.379999995,200,51,255,35.70714214,-0.035341203,0.007151497,0.927946746,0.007449713,-0.021677976,0.004884525,0.1,0.976111472,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765379,952832000,16.5134595,47.9757412,190.863,3,192.1195374,2.440573454,4.833188534,2.378988266,181.7942352,2.02,1.379999995,200,48,240,34.64101615,-0.030582512,-9.81E-05,0.928501129,0.059105698,-0.041584909,0.005379464,0.02,0.976111472,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765379,953032000,16.5134595,47.9757411,191.135,3,192.3879547,2.708994627,5.101609707,2.388621807,182.037323,2.42,1.379999995,200,54,270,36.74234614,-0.021107625,-0.005776817,0.929294884,0.026696457,-0.008335132,0.001001367,0.07,0.976111472,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765379,953232000,16.5134595,47.9757412,191.395,3,192.3879547,2.708994627,5.101609707,2.388621807,182.037323,2.69,1.379999995,200,40,200,31.6227766,-0.012844522,-0.008108739,0.929680347,0.033190448,-0.009212409,0.010328884,0.02,0.974189146,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765379,953432000,16.5134595,47.9757412,191.674,3,192.7901306,3.111167192,5.503782272,2.402358532,182.1800079,3.09,1.379999995,200,34,170,29.15475947,-0.007368098,0.003434698,0.931085348,0.000727326,0.068845883,0.011367325,0.02,0.974189146,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765379,953632000,16.5134595,47.9757412,191.95,3,193.212616,3.533651114,5.926266193,2.406607866,182.703186,3.09,1.379999995,200,42,210,32.40370349,-0.007390035,0.016578401,0.931880832,0.012428435,0.033588558,0.006802308,0.03,0.974189146,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765380,953832000,16.5134594,47.9757412,192.228,3,193.4918518,3.812897921,6.205513,2.396130323,183.0202637,3.6,1.379999995,200,50,250,35.35533906,-0.010919113,0.0187687,0.933736444,-0.028922938,-0.039439391,0.008699403,0.05,0.974189146,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765380,954032000,16.5134593,47.9757411,192.516,3,193.4918518,3.812897921,6.205513,2.396130323,183.0202637,3.86,1.379999995,200,47,235,34.278273,-0.015931118,0.007124142,0.935563982,-0.037531208,-0.113920137,0.010046332,0.1,0.974189146,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765380,954232000,16.5134591,47.975741,192.801,3,193.9130554,4.234086037,6.626701355,2.389227867,183.5170288,4.33,1.379999995,200,38,190,30.82207001,-0.020122368,-0.013989874,0.939514756,-0.012584476,-0.124739036,0.020228431,0.13,0.979392568,2,0.017246455,0,0.061675953,0.042721377,0.135478053,0.031427257,0.000167426,0.000108751
1715765381,954764000,16.5134586,47.9757407,193.669,3,194.7794495,5.100487709,7.493103027,2.34689045,184.2462921,5.51,4.840000153,532,92,172.9323308,18.02944182,-0.010193309,-0.022013277,0.954167545,0.017846316,0.049256757,0.018546075,0.01,0.979392568,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765381,954832000,16.5134586,47.9757407,193.669,3,194.7794495,5.100487709,7.493103027,2.34689045,184.2462921,5.51,4.840000153,68,12,176.4705882,50.94267081,-0.010193309,-0.022013277,0.954167545,0.017846316,0.049256757,0.018546075,0.01,0.979392568,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765381,955032000,16.5134587,47.9757407,193.966,3,195.0662231,5.387259483,7.779874325,2.332635403,184.4946899,5.51,4.840000153,200,43,215,32.78719262,-0.010137108,-0.012498389,0.956150115,-0.0169215,0.052589234,0.012921756,0.06,0.979392568,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765381,955232000,16.5134588,47.9757407,194.26,3,195.4974365,5.818480492,8.21109581,2.29519558,185.2424622,6.19,4.840000153,200,52,260,36.05551275,-0.017087918,-0.00554043,0.958716929,-0.041640438,0.04762831,0.01588632,0.04,0.982499035,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765381,955432000,16.513459,47.9757408,194.553,3,195.4974365,5.818480492,8.21109581,2.29519558,185.2424622,6.72,4.840000153,200,45,225,33.54101966,-0.022344397,9.66E-05,0.962243617,-0.003538923,-0.003349384,0.015253211,0.13,0.982499035,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765381,955632000,16.5134591,47.9757408,194.843,3,195.931427,6.252467155,8.645082474,2.240766525,185.3825073,6.72,4.840000153,200,54,270,36.74234614,-0.023224592,0.004624726,0.965213597,0.021180993,0.04969747,0.008527748,0.08,0.982499035,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765382,955832000,16.5134591,47.9757409,195.133,3,195.931427,6.252467155,8.645082474,2.240766525,185.3825073,7.22,4.840000153,200,27,135,25.98076211,-0.023271773,0.005325653,0.966599226,-0.027290255,0.02035486,0.007025291,0.03,0.982499035,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765382,956032000,16.5134591,47.975741,195.427,3,196.3733978,6.69443512,9.087050438,2.156380653,186.0140228,7.83,4.840000153,200,38,190,30.82207001,-0.023594249,-0.004941016,0.968963921,7.07E-05,-0.044742953,0.014977775,0.03,0.982499035,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765382,956232000,16.513459,47.9757411,195.718,3,196.8045807,7.125624657,9.518239975,2.106328487,186.54776,8.18,4.840000153,200,51,255,35.70714214,-0.017489577,-0.011120413,0.972326875,0.036355969,-0.021915443,0.017379284,0.05,0.982195714,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765382,956432000,16.513459,47.9757413,196.006,3,197.2351379,7.556181908,9.948797226,2.106328487,186.9176788,8.18,4.840000153,200,48,240,34.64101615,-0.00564157,-0.012454243,0.974397719,0.071546674,-0.010307272,0.007836488,0.17,0.982195714,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765382,956632000,16.513459,47.9757414,196.294,3,197.2351379,7.556181908,9.948797226,2.106328487,186.9176788,8.8,4.840000153,200,41,205,32.01562119,0.00132626,-0.008763596,0.976405919,0.059564762,0.043255478,0.017236611,0.12,0.982195714,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765383,956832000,16.5134591,47.9757415,196.577,3,197.5168915,7.83792305,10.23053837,2.106328011,187.1713409,8.98,4.840000153,200,45,225,33.54101966,0.00899759,0.009128817,0.977646291,0.014009045,0.054364119,-0.000828586,0.13,0.982195714,3,0.008447628,0,0.116102639,0.015775736,0.127898845,0.036323236,0.03176612,0.011393682
1715765383,957276000,16.5134592,47.9757416,197.186,3,198.2685242,8.589556694,10.98217201,2.106328964,187.9666901,9,8.409999847,444,83,186.9369369,20.51899455,-0.003166792,0.010672115,0.970433652,-0.05110142,-0.09035068,-0.02906977,0.09,0.969794448,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765383,957432000,16.5134592,47.9757416,197.294,3,198.2685242,8.589556694,10.98217201,2.106328964,187.9666901,9,8.409999847,156,36,230.7692308,38.46153846,-0.005774566,0.008065612,0.969415367,-0.059164785,-0.05098293,-0.019228909,0.03,0.969794448,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765383,957632000,16.5134593,47.9757415,197.492,3,198.5882568,8.909294128,11.30190945,2.106328011,188.1252289,9,8.409999847,200,31,155,27.83882181,-0.016526407,-0.001609924,0.967059612,-0.025166856,-0.02577842,-0.007790003,0.03,0.969794448,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765384,957832000,16.5134593,47.9757414,197.674,3,198.7837677,9.104810715,11.49742603,2.106328011,188.262619,9,8.409999847,200,47,235,34.278273,-0.022633184,-0.003540267,0.96507901,-0.012750393,0.014023355,-0.010112132,0,0.969794448,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765384,958032000,16.5134594,47.9757414,197.852,3,198.9666443,9.287686348,11.68030167,2.106328964,188.5374298,9,8.409999847,200,46,230,33.91164992,-0.023556244,0.003729014,0.962029338,0.00764951,0.01436116,-0.019036131,0.05,0.969794448,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765384,958232000,16.5134594,47.9757414,198.005,3,199.1918945,9.512938499,11.90555382,2.106328964,188.6378326,9,8.409999847,200,34,170,29.15475947,-0.016899947,0.005802686,0.957617879,0.053627968,0.026940908,-0.022113429,0.04,0.954286246,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765384,958432000,16.5134594,47.9757415,198.136,3,199.3192596,9.640301704,12.03291702,2.106328964,189.2799072,9,8.409999847,200,32,160,28.28427125,-0.009749853,0.007338784,0.953064561,0.01946827,-0.016692812,-0.018437089,0.03,0.954286246,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765384,958632000,16.5134595,47.9757415,198.246,3,199.3192596,9.640301704,12.03291702,2.106328964,189.2799072,9,8.409999847,200,49,245,35,-0.00699159,0.009571729,0.949200213,0.004154395,0.045642711,-0.014838059,0.05,0.954286246,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765385,958832000,16.5134595,47.9757416,198.333,3,199.4760437,9.797074318,12.18968964,2.106328964,189.0579681,9,8.409999847,200,33,165,28.72281323,-0.007327902,0.013968018,0.946494281,0.003656278,0.017126871,-0.003902096,0.03,0.954286246,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765385,959032000,16.5134596,47.9757416,198.372,3,199.4760437,9.797074318,12.18968964,2.106328964,189.0579681,9,8.409999847,200,46,230,33.91164992,-0.007319334,0.018621549,0.94524616,-0.018288977,0.031520132,-0.004735812,0.02,0.954286246,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765385,959232000,16.5134596,47.9757417,198.465,3,199.588913,9.909946442,12.30256176,2.106328011,189.1028748,9,8.409999847,200,47,235,34.278273,-0.007443674,0.019453153,0.945757747,0.002583928,-0.005761167,0.005177522,0.02,0.94018401,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765386,959784000,16.5134598,47.9757418,198.508,3,199.7052155,10.02624989,12.4188652,2.106328964,189.285202,9,8.409999847,552,114,206.5217391,19.34253307,0.025998162,-0.201106936,0.948877454,0.218900651,-0.501260519,0.01796104,0.17,0.94018401,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765386,959832000,16.5134598,47.9757418,198.508,3,199.7052155,10.02624989,12.4188652,2.106328964,189.285202,9,8.409999847,48,8,166.6666667,58.9255651,0.025998162,-0.201106936,0.948877454,0.218900651,-0.501260519,0.01796104,0.17,0.94018401,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765386,960032000,16.5134602,47.975742,198.496,3,199.7052155,10.02624989,12.4188652,2.106328964,189.285202,9,8.409999847,200,26,130,25.49509757,0.049209662,-0.251482189,0.947892547,0.254994035,-0.440222502,0.025855165,0.34,0.94018401,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765386,960232000,16.5134617,47.9757426,198.466,3,199.6869812,10.00802231,12.40063763,2.106328011,189.2693481,9,8.409999847,200,30,150,27.38612788,0.100505352,-0.331153899,0.945552707,0.275330573,-0.269269496,0.038774006,0.78,0.929456717,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765386,960432000,16.5134648,47.9757434,198.451,3,199.6703491,9.991384506,12.38399982,2.106328011,189.3380432,9,8.409999847,200,47,235,34.278273,0.140416473,-0.355539322,0.945564508,0.172127575,0.023260897,0.028655516,1.4,0.929456717,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765386,960632000,16.5134698,47.9757446,198.439,3,199.6703491,9.991384506,12.38399982,2.106328011,189.3380432,9,8.409999847,200,40,200,31.6227766,0.150760844,-0.339201629,0.958468616,-0.012277236,0.130082056,0.019933131,2.09,0.929456717,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765387,960832000,16.5134767,47.975746,198.447,3,199.6532593,9.974290848,12.36690617,2.106328011,188.8624268,9,8.409999847,200,39,195,31.22498999,0.137864694,-0.309730947,0.973063111,-0.091933951,0.171361104,0.022675574,2.83,0.929456717,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765387,961032000,16.5134852,47.9757476,198.458,3,199.6470795,9.968121529,12.36073685,2.106328964,188.917923,9,8.409999847,200,38,190,30.82207001,0.111745454,-0.295014828,0.983702898,-0.174969226,0.067086756,0.033135373,3.46,0.929456717,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765387,961232000,16.5134952,47.9757493,198.464,3,199.6443634,9.965398788,12.35801411,0,188.9549103,9,8.409999847,200,32,160,28.28427125,0.073325172,-0.282101363,0.993114054,-0.180777863,0.197415665,0.034913693,3.94,0.90170644,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765387,961432000,16.5135063,47.9757514,198.487,3,199.6507416,9.971782684,12.364398,0,188.4819489,9,8.409999847,200,44,220,33.1662479,0.037215259,-0.25109598,1.005135775,-0.257164687,0.146664441,0.043631505,4.4,0.90170644,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765387,961632000,16.5135184,47.9757537,198.511,3,199.662323,9.983355522,12.37597084,0,188.2362061,9,8.409999847,200,39,195,31.22498999,0.003230301,-0.200082257,1.013323188,-0.171016753,0.220094264,0.042159472,4.73,0.90170644,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765388,961832000,16.513531,47.9757563,198.547,3,199.6760101,9.997051239,12.38966656,0,188.5268555,9,8.409999847,200,43,215,32.78719262,-0.011584943,-0.122927025,1.026087523,0.018305611,0.420302391,0.226680115,4.96,0.90170644,4,0.045363038,0,0.156660229,0,0.107953559,0.02758812,0.191574378,0.097114359
1715765388,962295000,16.513569,47.975765,198.61,3,199.7016296,10.02266598,12.4152813,0,188.3128357,9,10.06000042,463,87,187.9049676,20.14552711,0.037979245,-0.002271612,1.211324096,0.013867218,-0.103221424,0.189115867,4.89,0.850775781,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765388,962432000,16.513569,47.975765,198.61,3,199.7081909,10.02923489,12.4218502,0,188.1939392,9,10.06000042,137,36,262.7737226,43.79562044,0.037979245,-0.002271612,1.211324096,0.013867218,-0.103221424,0.189115867,4.89,0.850775781,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765388,962632000,16.5135811,47.9757677,198.618,3,199.7123718,10.03341103,12.42602634,0,188.5559235,9,10.06000042,200,57,285,37.74917218,0.029438667,-0.043213472,1.239237309,-0.014598248,-0.19966276,0.123235561,4.74,0.850775781,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765389,962832000,16.5135931,47.9757704,198.621,3,199.7123718,10.03341103,12.42602634,0,188.5559235,9,10.06000042,200,59,295,38.40572874,0.027621999,-0.083028853,1.258206606,0.011491044,-0.117627494,0.088996641,4.68,0.850775781,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765389,963032000,16.513605,47.975773,198.616,3,199.7118683,10.03291321,12.42552853,0,188.5532837,9,10.06000042,200,69,345,41.53311931,0.023618836,-0.112826876,1.267894387,-0.062400114,-0.100727879,0.020921659,4.7,0.850775781,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765389,963232000,16.5136171,47.9757756,198.61,3,199.704834,10.02587414,12.41848946,0,188.5506439,9,10.06000042,200,35,175,29.58039892,0.013539337,-0.124327585,1.270746827,-0.002129326,0.028353285,0.010548703,4.75,0.781335745,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765389,963432000,16.5136294,47.9757783,198.608,3,199.6891022,10.01013851,12.40275383,0,188.5982056,9,10.06000042,200,38,190,30.82207001,0.015406972,-0.114150666,1.273509026,0.036832888,0.10130138,0.009144993,4.84,0.781335745,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765389,963632000,16.5136419,47.975781,198.608,3,199.6806183,10.00165749,12.3942728,0,188.4793091,9,10.06000042,200,55,275,37.08099244,0.015189097,-0.095644452,1.273062944,0.048614353,0.160435051,-0.002314481,4.9,0.781335745,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765390,963832000,16.5136545,47.9757838,198.61,3,199.6806183,10.00165749,12.3942728,0,188.4793091,9,10.06000042,200,34,170,29.15475947,0.018642018,-0.076299906,1.27112186,-0.05534545,0.068546675,-0.021463819,4.98,0.781335745,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765390,964032000,16.5136671,47.9757866,198.619,3,199.6669006,9.987931252,12.38054657,0,188.2203369,9,10.06000042,200,51,255,35.70714214,0.01238618,-0.066337079,1.268237948,0.023340208,0.062155776,-0.007122021,4.97,0.781335745,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765390,964232000,16.5136797,47.9757893,198.636,3,199.6659851,9.9870224,12.37963772,0,188.1516418,9,10.06000042,200,48,240,34.64101615,0.014552871,-0.070974819,1.268061876,0.009854361,-0.091680735,0.003551371,4.92,0.720851474,5,0.099102823,0,0.188543902,0.016182503,0.063373654,0.028822817,0.692049337,0.301201221
1715765391,964805000,16.5137173,47.9757976,198.664,3,199.6634064,9.984442711,12.37705803,0,188.3339539,9,10.27999973,573,134,233.8568935,20.20215864,0.019678501,-0.084505707,1.266728878,0.005301773,-0.037863944,-0.00371221,4.92,0.720851474,6,0.112947237,0,0.201496725,0.073648519,0.031337948,0.037228761,1.933009849,0.441894898
1715765391,964832000,16.5137235,47.9757991,198.664,3,199.6634064,9.984442711,12.37705803,0,188.3339539,9,10.27999973,27,7,259.2592593,97.9907893,0.019678501,-0.084505707,1.266728878,0.005301773,-0.037863944,-0.00371221,4.92,0.720851474,6,0.112947237,0,0.201496725,0.073648519,0.031337948,0.037228761,1.933009849,0.441894898
1715765391,965032000,16.5137298,47.9758005,198.668,3,199.6634064,9.984442711,12.37705803,0,188.3339539,9,10.27999973,200,48,240,34.64101615,0.022851352,-0.090056621,1.266382575,0.01099694,-0.157572851,0.001504065,4.96,0.720851474,6,0.112947237,0,0.201496725,0.073648519,0.031337948,0.037228761,1.933009849,0.441894898
1715765391,965232000,16.5137424,47.9758033,198.677,3,199.6623535,9.983391762,12.37600708,0,188.0697327,9,10.27999973,200,51,255,35.70714214,0.024195319,-0.089863881,1.264767051,-0.000216914,0.022419456,-0.017479293,4.97,0.650216267,6,0.112947237,0,0.201496725,0.073648519,0.031337948,0.037228761,1.933009849,0.441894898
