RECS_fid,Lat_deg,Lon_deg,DosPGIS_nGypH
868,47.974949,16.513019,48.511
869,47.974953,16.513014,48.395
870,47.974968,16.512998,49.758
871,47.974979,16.512985,48.777
872,47.974991,16.512976,50.753
873,47.975002,16.512966,50.783
874,47.97501,16.512962,51.31
875,47.975021,16.512955,52.353
876,47.975033,16.512949,52.48
877,47.97504,16.512939,52.478
878,47.975048,16.512932,51.127
879,47.97506,16.512922,49.973
880,47.975067,16.512913,50.082
881,47.975075,16.512903,51.177
882,47.975086,16.512894,50.413
883,47.97509,16.512884,49.942
884,47.975098,16.512875,52.004
885,47.975101,16.512863,50.348
886,47.975109,16.51285,50.726
887,47.97512,16.512836,51.404
888,47.975132,16.512825,50.393
889,47.975143,16.512814,50.17
890,47.975155,16.512802,48.805
891,47.975162,16.512787,48.72
892,47.97517,16.512773,49.064
893,47.975174,16.512764,48.127
894,47.975181,16.512749,46.929
895,47.975189,16.512735,47.607
896,47.975197,16.51272,49.216
897,47.975201,16.512703,47.903
898,47.975208,16.51269,47.744
899,47.975216,16.512678,47.379
900,47.975223,16.512669,45.721
901,47.975231,16.512659,46.463
902,47.975239,16.512651,47.071
903,47.975246,16.512646,48.457
904,47.975262,16.512642,49.053
905,47.975273,16.512642,48.042
906,47.975281,16.512646,49.568
907,47.975288,16.512649,50.324
908,47.975292,16.512659,52.565
909,47.975292,16.512672,52.192
910,47.975288,16.51269,51.932
911,47.975281,16.512705,51.713
912,47.975277,16.512722,51.48
913,47.975269,16.512739,49.212
914,47.975262,16.512752,50.542
915,47.975262,16.512777,49.63
916,47.975258,16.512794,50.714
917,47.97525,16.512806,51.693
918,47.975246,16.512817,51.247
919,47.975239,16.512829,51.158
920,47.975235,16.512838,52.301
921,47.975231,16.512844,50.956
922,47.975231,16.512844,50.991
923,47.975227,16.512844,50.81
924,47.975231,16.512844,51.691
925,47.975231,16.512844,51.59
926,47.975231,16.512842,49.181
927,47.975231,16.512842,48.961
928,47.975231,16.512842,49.177
929,47.975231,16.512842,50.914
930,47.975227,16.512844,50.75
931,47.975227,16.512842,50.483
932,47.975227,16.512838,50.794
933,47.975227,16.512836,51.205
934,47.975227,16.512835,51.324
935,47.975227,16.512833,51.712
936,47.975227,16.512831,50.428
937,47.975227,16.512831,51.944
938,47.975227,16.512831,52.073
939,47.975227,16.512827,50.881
940,47.975227,16.512823,50.209
941,47.975227,16.512823,50.26
942,47.975227,16.512825,51.321
943,47.975212,16.512836,53.01
944,47.975208,16.512844,52.632
945,47.975201,16.512859,52.729
946,47.975193,16.512875,51.685
947,47.975185,16.51289,50.533
948,47.975174,16.512905,51.131
949,47.975174,16.512922,52.962
950,47.97517,16.512936,54.17
951,47.975162,16.512945,54.59
952,47.975155,16.512958,56.056
953,47.975151,16.512966,54.855
954,47.975143,16.512978,55.021
955,47.975132,16.512991,55.706
956,47.975124,16.513002,56.793
957,47.975117,16.513012,58.505
958,47.975113,16.513021,57.601
959,47.975105,16.513031,57.658
960,47.975101,16.513042,53.434
961,47.975094,16.513054,52.6
962,47.97509,16.513063,53.413
963,47.975082,16.513075,53.327
964,47.975078,16.513084,52.947
965,47.975075,16.51309,50.391
966,47.975071,16.51309,50.095
967,47.975067,16.513088,50.29
968,47.975067,16.513082,51.444
969,47.975067,16.513075,52.144
970,47.975071,16.513071,52.386
971,47.975075,16.513065,50.803
972,47.975082,16.513058,52.096
973,47.975086,16.51305,52.585
974,47.97509,16.51304,51.505
975,47.97509,16.513029,51.557
976,47.97509,16.513016,51.462
977,47.97509,16.513006,50.009
978,47.97509,16.513,50.392
979,47.97509,16.512991,50.596
980,47.975094,16.512983,51.92
981,47.975098,16.512972,54.235
982,47.975101,16.51296,54.675
983,47.975105,16.512951,55.993
984,47.975113,16.512939,59.15
985,47.97512,16.512932,58.353
986,47.975128,16.512926,57.594
987,47.975132,16.512924,57.307
988,47.97514,16.512922,55.897
989,47.975147,16.512915,54.578
990,47.975155,16.512907,55.616
991,47.975162,16.512897,52.32
992,47.97517,16.512886,52.134
993,47.975181,16.512877,53.2
994,47.975189,16.512865,52.06
995,47.975197,16.512856,52.087
996,47.975204,16.512846,52.16
997,47.975212,16.512836,52.115
998,47.97522,16.512827,52.054
999,47.975231,16.512817,52.603
1000,47.975239,16.512808,51.416
1001,47.975246,16.512798,48.677
1002,47.975258,16.512791,50.261
1003,47.975265,16.512781,49.401
1004,47.975277,16.512773,47.71
1005,47.975285,16.512762,48.987
1006,47.975288,16.512752,50.045
1007,47.975292,16.512739,50
1008,47.9753,16.51273,50.346
1009,47.975304,16.51272,51.161
1010,47.975307,16.512712,49.774
1011,47.975319,16.512709,50.264
1012,47.975327,16.512705,50.525
1013,47.97533,16.512705,51.333
1014,47.97533,16.512711,52.081
1015,47.97533,16.512726,51.758
1016,47.975327,16.512739,51.727
1017,47.975319,16.512752,52.62
1018,47.975315,16.512764,50.629
1019,47.975311,16.512777,51.882
1020,47.975307,16.512791,52.022
1021,47.9753,16.512806,52.218
1022,47.975296,16.512821,51.703
1023,47.975288,16.512833,50.251
1024,47.975285,16.512846,50.316
1025,47.975277,16.512867,51.437
1026,47.975269,16.512884,50.975
1027,47.975265,16.512899,48.748
1028,47.975262,16.512915,49.934
1029,47.975254,16.512926,50.111
1030,47.975246,16.512937,51.424
1031,47.975239,16.512943,48.978
1032,47.975227,16.512949,49.21
1033,47.975216,16.512953,49.437
1034,47.975208,16.51296,49.844
1035,47.975201,16.51297,48.743
1036,47.975193,16.51298,49.237
1037,47.975185,16.512993,48.178
1038,47.975181,16.513002,49.269
1039,47.975174,16.513012,48.642
1040,47.975166,16.513018,49.51
1041,47.975162,16.513029,49.664
1042,47.975159,16.51304,49.406
1043,47.975151,16.513052,50.396
1044,47.975143,16.51306,50.385
1045,47.975136,16.513071,48.334
1046,47.975128,16.513086,48.016
1047,47.975124,16.513103,49.318
1048,47.97512,16.513119,51.172
1049,47.975117,16.513134,52.995
1050,47.975113,16.513149,51.992
1051,47.975109,16.513161,49.792
1052,47.975113,16.513168,52.701
1053,47.97512,16.513174,56.485
1054,47.975128,16.51318,59.074
1055,47.975128,16.513187,58.719
1056,47.975128,16.513199,62.534
1057,47.975128,16.513212,61.396
1058,47.975128,16.513222,60.078
1059,47.975124,16.513229,62.151
1060,47.975124,16.513241,63.373
1061,47.97512,16.513248,61.873
1062,47.975117,16.513252,61.168
1063,47.975117,16.513254,58.07
1064,47.975113,16.513252,57.046
1065,47.975113,16.513252,55.522
1066,47.975113,16.51325,57.08
1067,47.975117,16.513241,58.222
1068,47.975117,16.513233,59.238
1069,47.975124,16.513222,60.564
1070,47.975128,16.51321,58.442
1071,47.975132,16.513203,59.949
1072,47.975132,16.513199,59.489
1073,47.975132,16.513199,59.662
1074,47.975132,16.513193,58.646
1075,47.97514,16.513185,58.464
1076,47.975143,16.51318,55.75
1077,47.975147,16.513174,53.415
1078,47.975151,16.513164,52.934
1079,47.975159,16.513155,51.087
1080,47.975162,16.513145,52.043
1081,47.975166,16.513136,49.912
1082,47.97517,16.513128,48.89
1083,47.975174,16.513119,47.782
1084,47.975181,16.513109,47.522
1085,47.975185,16.513096,48.341
1086,47.975193,16.513082,51.069
1087,47.975197,16.513073,49.509
1088,47.975204,16.51306,49.754
1089,47.975212,16.513048,49.657
1090,47.97522,16.513039,49.458
1091,47.975227,16.513025,48.901
1092,47.975235,16.513016,48.434
1093,47.975235,16.513002,48.474
1094,47.975239,16.512985,47.34
1095,47.975246,16.512974,47.972
1096,47.97525,16.51296,47.984
1097,47.975262,16.512947,50.349
1098,47.975265,16.512936,51.367
1099,47.975269,16.512922,51.372
1100,47.975273,16.512911,50.183
1101,47.975281,16.512901,49.855
1102,47.975292,16.512895,48.839
1103,47.9753,16.51289,48.518
1104,47.975307,16.512886,46.189
1105,47.975315,16.512882,45.877
1106,47.975319,16.512871,46.403
1107,47.975327,16.512857,46.224
1108,47.975334,16.512846,44.313
1109,47.975342,16.512835,45.673
1110,47.975346,16.512825,47.36
1111,47.975353,16.512815,48.166
1112,47.975361,16.512806,47.162
1113,47.975368,16.512798,47.549
1114,47.97538,16.512789,48.639
1115,47.975384,16.512777,49.469
1116,47.975395,16.512768,49.79
1117,47.975399,16.512756,52.439
1118,47.975403,16.512745,51.847
1119,47.975403,16.512735,54.25
1120,47.975399,16.512726,54.42
1121,47.975399,16.51272,55.014
1122,47.975395,16.512711,53.622
1123,47.975387,16.512703,52.976
1124,47.97538,16.512695,50.617
1125,47.975376,16.512688,50.67
1126,47.975368,16.51268,49.919
1127,47.975365,16.512669,48.657
1128,47.975357,16.512659,48.669
1129,47.975353,16.512649,49.697
1130,47.975346,16.512638,49.582
1131,47.975342,16.51263,50.978
1132,47.975338,16.512621,52.233
1133,47.97533,16.512611,51.414
1134,47.975323,16.512604,53.101
1135,47.975315,16.512598,55.255
1136,47.975307,16.512594,55.632
1137,47.9753,16.512585,53.8
1138,47.975292,16.512579,51.651
1139,47.975281,16.512569,51.262
1140,47.975273,16.512566,49.985
1141,47.975262,16.512562,48.836
1142,47.97525,16.512556,47.616
1143,47.975239,16.512558,48.829
1144,47.975231,16.51256,48.827
1145,47.975227,16.512554,49.948
1146,47.97522,16.51255,49.678
1147,47.975216,16.512545,48.478
1148,47.975208,16.512539,47.892
1149,47.975204,16.512529,47.307
1150,47.975197,16.512524,46.592
1151,47.975189,16.512516,48.012
1152,47.975185,16.512508,47.374
1153,47.975181,16.512501,46.193
1154,47.975178,16.512493,47.46
1155,47.975174,16.512486,46.302
1156,47.97517,16.512474,47.173
1157,47.975166,16.512468,49.123
1158,47.975159,16.512459,47.978
1159,47.975151,16.512447,47.644
1160,47.975143,16.512438,48.396
1161,47.975136,16.512426,47.802
1162,47.975128,16.512419,45.795
1163,47.975117,16.512405,46.021
1164,47.975105,16.512396,45.251
1165,47.975101,16.512384,45.872
1166,47.975094,16.512379,45.348
1167,47.97509,16.512369,44.996
1168,47.975075,16.512356,44.63
1169,47.975071,16.512348,45.624
1170,47.975063,16.512339,47.459
1171,47.97506,16.512331,48.221
1172,47.975056,16.512321,50.263
1173,47.975052,16.512314,50.194
1174,47.975052,16.512312,49.833
1175,47.975052,16.512302,50.318
1176,47.975052,16.512295,50.73
1177,47.97504,16.512291,51.474
1178,47.975033,16.512283,51
1179,47.975025,16.512276,49.229
1180,47.975014,16.512264,47.955
1181,47.974998,16.512251,49.242
1182,47.974983,16.512243,49.877
1183,47.974975,16.512236,47.382
1184,47.974972,16.512226,47.864
1185,47.974964,16.512217,47.125
1186,47.974956,16.512209,48.077
1187,47.974953,16.512203,47.804
1188,47.974941,16.512196,46.357
1189,47.974934,16.51219,47.567
1190,47.974926,16.512184,47.579
1191,47.974922,16.512184,48.878
1192,47.974918,16.51218,51.642
1193,47.974918,16.512178,52.231
1194,47.974914,16.512176,52.855
1195,47.974914,16.512176,53.668
1196,47.974914,16.512173,56.673
1197,47.974914,16.512173,55.138
1198,47.974918,16.512171,52.84
1199,47.974914,16.512171,52.605
1200,47.974911,16.512169,54.447
1201,47.974911,16.512167,54.852
1202,47.974907,16.512165,54.669
1203,47.974911,16.512163,53.766
1204,47.974911,16.512161,53.798
1205,47.974907,16.512157,53.534
1206,47.974903,16.512152,55.327
1207,47.974907,16.51215,54.434
1208,47.974907,16.512148,53.487
1209,47.974903,16.512146,53.414
1210,47.974903,16.512146,54.416
1211,47.974903,16.512144,55.006
1212,47.974899,16.512144,53.056
1213,47.974899,16.512144,52.389
1214,47.974899,16.512144,50.711
1215,47.974895,16.512142,52.397
1216,47.974895,16.51214,53.102
1217,47.974895,16.51214,50.157
1218,47.974895,16.51214,48.568
1219,47.974892,16.51214,47.743
1220,47.974892,16.51214,48.584
1221,47.974892,16.51214,50.171
1222,47.974892,16.512142,49.229
1223,47.974892,16.512142,51.197
1224,47.974888,16.512144,53.908
1225,47.974888,16.512146,53.509
1226,47.974884,16.512152,53.696
1227,47.97488,16.512157,55.04
1228,47.974876,16.512159,55.766
1229,47.974872,16.512163,53.944
1230,47.974869,16.512169,57.255
1231,47.974869,16.512171,56.761
1232,47.974865,16.512176,56.731
1233,47.974865,16.51218,58.809
1234,47.974861,16.51219,57.492
1235,47.974853,16.512196,55.797
1236,47.974853,16.512194,54.7
1237,47.974853,16.512184,52.917
1238,47.974853,16.512184,55.146
1239,47.97485,16.512186,58.844
1240,47.974846,16.512188,63.519
1241,47.974846,16.51219,67.157
1242,47.974842,16.51219,66.942
1243,47.974842,16.512188,68.22
1244,47.974842,16.512186,64.829
1245,47.974842,16.512184,58.211
1246,47.974842,16.512184,56.46
1247,47.974846,16.512184,54.236
1248,47.974846,16.512184,52.231
1249,47.97485,16.512184,51.035
1250,47.97485,16.512184,49.943
1251,47.97485,16.512184,49.629
1252,47.974853,16.512184,47.267
1253,47.97485,16.512182,47.38
1254,47.97485,16.51218,47.915
1255,47.97485,16.512178,48.402
1256,47.97485,16.512176,49.704
1257,47.97485,16.512176,49.278
1258,47.97485,16.512176,48.15
1259,47.97485,16.512176,47.5
1260,47.97485,16.512176,47.318
1261,47.97485,16.512175,48.616
1262,47.974846,16.512173,49.273
1263,47.974846,16.512171,48.597
1264,47.974842,16.512171,47.067
1265,47.974838,16.512163,48.617
1266,47.974846,16.512165,48.976
1267,47.97485,16.512163,48.889
1268,47.97485,16.512161,49.414
1269,47.97485,16.512161,48.585
1270,47.974846,16.512163,48.122
1271,47.974846,16.512163,47.489
1272,47.974846,16.512165,48.747
1273,47.974846,16.512167,47.514
1274,47.974846,16.512167,47.308
1275,47.974846,16.512167,48.357
1276,47.974846,16.512169,48.153
1277,47.974842,16.512169,48.38
1278,47.974842,16.512169,48.927
1279,47.974842,16.512169,48.044
1280,47.974842,16.512169,50.584
1281,47.974842,16.512169,49.482
1282,47.974842,16.512169,51.299
1283,47.974842,16.512167,50.811
1284,47.974842,16.512163,49.73
1285,47.97485,16.512157,50.023
1286,47.974853,16.51215,48.601
1287,47.97485,16.512142,47.681
1288,47.97485,16.512134,49.008
1289,47.974842,16.512133,47.932
1290,47.974842,16.512129,46.221
1291,47.974842,16.512127,47.555
1292,47.974846,16.512127,48.157
1293,47.974846,16.512127,47.502
1294,47.974846,16.512127,47.681
1295,47.97485,16.512127,47.489
1296,47.97485,16.512125,46.269
1297,47.97485,16.512125,46.685
1298,47.97485,16.512123,46.189
1299,47.97485,16.512121,45.891
