RECS_fid,Lat_deg,Lon_deg,DosPGIS_nGypH
342,47.974892,16.512766,53.278
343,47.974903,16.512752,52.539
344,47.974911,16.512735,52.771
345,47.974918,16.512722,51.252
346,47.974926,16.512709,51.785
347,47.97493,16.512697,53.58
348,47.974937,16.512684,58.905
349,47.974945,16.512672,65.147
350,47.974953,16.512663,69.609
351,47.97496,16.512651,69.553
352,47.974968,16.51264,67.278
353,47.974972,16.512625,64.452
354,47.974979,16.512609,60.547
355,47.974983,16.512598,58.707
356,47.974991,16.512586,56.811
357,47.974998,16.512571,53.929
358,47.97501,16.51256,53.37
359,47.975017,16.512554,52.515
360,47.975025,16.512543,51.506
361,47.975021,16.512537,51.877
362,47.975017,16.512539,51.332
363,47.975021,16.512545,49.182
364,47.975021,16.512554,49.66
365,47.975025,16.512564,50.88
366,47.975033,16.512575,52.525
367,47.975037,16.512581,50.075
368,47.975029,16.512585,50.578
369,47.975021,16.512594,50.425
370,47.975014,16.512604,51.256
371,47.975002,16.512613,51.494
372,47.974991,16.512623,51.852
373,47.974975,16.512636,52.416
374,47.974964,16.512646,52.817
375,47.974953,16.512657,51.867
376,47.974945,16.512667,51.747
377,47.974941,16.512678,51.771
378,47.97493,16.512691,52.329
379,47.974922,16.512701,57.315
380,47.974918,16.512712,75.789
381,47.974911,16.512728,103.942
382,47.974903,16.512743,105.714
383,47.974895,16.512752,98.245
384,47.974888,16.512762,90.408
385,47.97488,16.51277,82.327
386,47.974876,16.512775,74.938
387,47.974869,16.512779,68.844
388,47.974861,16.512791,64.3
389,47.97485,16.512804,60.497
390,47.974842,16.512814,56.058
391,47.974834,16.512825,53.613
392,47.974827,16.512836,52.081
393,47.974823,16.512848,51.858
394,47.974815,16.512861,52.545
395,47.974808,16.512873,52.055
396,47.9748,16.512884,51.991
397,47.974792,16.512897,51.905
398,47.974785,16.512911,52.351
399,47.974777,16.512924,51.502
400,47.974777,16.512936,50.604
401,47.974789,16.512937,51.532
402,47.974804,16.512937,51.779
403,47.974815,16.512934,51.488
404,47.974846,16.512911,50.489
405,47.974861,16.512894,50.572
406,47.974872,16.512873,50.297
407,47.97488,16.512857,49.256
408,47.974892,16.512844,49.599
409,47.974899,16.512831,49.961
410,47.974911,16.512817,49.064
411,47.974922,16.512806,49.042
412,47.97493,16.512791,48.985
413,47.974945,16.512779,49.201
414,47.974953,16.512766,51.364
415,47.974956,16.512754,52.563
416,47.974972,16.512743,58.074
417,47.974979,16.512735,62.346
418,47.974987,16.512728,66.733
419,47.974995,16.51272,68.296
420,47.975002,16.512712,68.836
421,47.975006,16.512699,66.109
422,47.975014,16.512688,63.581
423,47.975025,16.512678,59.625
424,47.975033,16.512667,57.957
